title,link,current_price,original_price,discount_percentage,ratings,reviews
WeCool Moonwalk M2 in Ear True Wireless Earbuds with Smart Touch Control and High Bass HD Sound Quality IPX5 TWS Bluetooth Earphones with Digital Display (Black),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A01365873CR6T1TPRIKMS&url=%2FMoonwalk-M2-Wireless-Bluetooth-Earphones%2Fdp%2FB08K2XYM29%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036847%26sr%3D8-82-spons%26psc%3D1&qualifier=1620036847&id=2954840700764452&widgetName=sp_atf_next,999.0,2999.0,66.68889629876625,3.4,5103
ZENOCELL B11 Wireless Neckband Bluetooth Earphone Headset Earbud Portable Headphone Handsfree Sports Running Sweatproof Compatible Android Smartphone Noise Cancellation - (Multicolor),https://www.amazon.in/B11-Sweatproof-Compatible-Smartphone-Cancellation/dp/B08WHRVVNP/ref=sr_1_83?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-83,325.0,1299.0,74.98075442648191,1.9,7
"boAt Airdopes 441 TWS Ear-Buds with IWP Technology, Immersive Audio, Up to 30H Total Playback, IPX7 Water Resistance, Super Touch Controls, Secure Sports Fit & Type-C Port(Active Black)",https://www.amazon.in/Airdopes-441-Technology-Immersive-Resistance/dp/B086WM3RB8/ref=sr_1_84?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-84,1799.0,5999.0,70.01166861143524,4.0,53262
"Techfire Bluetooth Earbuds Wireless Earbuds Bluetooth Earphones Wireless Headphones, Bluetooth 5.0 TWS Stereo Earphones in-Ear with Charging Case, Built-in Microphones for Sports,Workout,Gym (Black)",https://www.amazon.in/Techfire-Bluetooth-Earphones-Headphones-Microphones/dp/B0854JN1ZY/ref=sr_1_85?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-85,699.0,2800.0,75.03571428571428,3.7,382
"Mivi Collar 2B Wireless Earphones, Bluetooth Earphones with mic, Fast Charging, Powerful Bass, HD Sound and Made in India Neckband - Red",https://www.amazon.in/Mivi-Wireless-Earphones-Bluetooth-Charging/dp/B08RX9ZYHT/ref=sr_1_86?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-86,899.0,2999.0,70.02334111370457,3.9,2635
"pTron Bassbuds Vista in-Ear True Wireless Bluetooth 5.1 Headphones with Free 5W Wireless Charger, Deep Bass, IPX4 Water/Sweat Resistant, Passive Noise Cancelling Earphone with Built-in HD Mic-(Black)",https://www.amazon.in/Bassbuds-Vista-Wireless-Headphones-Charger/dp/B08S16FC4W/ref=sr_1_87?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-87,999.0,2999.0,66.68889629876625,3.8,708
"smensher gluide Flex in Ear Wireless Earphones with Mic, Deep Bass, Dual Equalizer, Premium Metal Earbuds, Flex Neckband, Bluetooth 5.0 with Voice Assistant, IPX5 Sweatproof (Blue)",https://www.amazon.in/Earphones-Equalizer-Bluetooth-Assistant-Sweatproof/dp/B093FF2WFX/ref=sr_1_88?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-88,549.0,1498.0,63.35113484646195,0.0,0
"pTron Bassbuds Urban in-Ear True Wireless Bluetooth 5.0 Headphones with Deep Bass, Touch Control Earbuds, IPX4 Water & Sweat Resistance, Noise Isolation, Voice Assistance & Built-in Mic - (Black)",https://www.amazon.in/Bassbuds-Urban-Headphones-Resistance-Assistance/dp/B08D755ML6/ref=sr_1_89?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-89,999.0,2000.0,50.05,3.6,6407
truke Buds Q1 True Wireless Earbuds with Environmental Noise Cancellation(ENC) & Quad MEMS Mic for Clear Call | Dedicated Low Latency Gaming Mode | Up to 60hrs of Music Playtime | Bluetooth 5.1 | IPX4,https://www.amazon.in/truke-Environmental-Cancellation-Dedicated-Bluetooth/dp/B091GVBGPH/ref=sr_1_90?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-90,1299.0,3499.0,62.87510717347814,4.5,61
"Sony WI-C200 Wireless In-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds for Tangle Free Carrying,Metallic Finish, Bluetooth ver 5.0, Headset with mic for phone calls (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A020024439JEE92WDF6TC&url=%2FSony-WI-C200-Wireless-Neck-Band-Headphones%2Fdp%2FB07S13PJ3W%2Fref%3Dsr_1_91_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036847%26sr%3D8-91-spons%26psc%3D1&qualifier=1620036847&id=2954840700764452&widgetName=sp_mtf,1699.0,2990.0,43.17725752508361,3.9,21306
"Boult Audio AirBass MuseBuds True Wireless Earbuds with 18H Total Playtime, Deep bass with Sports fit, IPX5 Sweatproof, Voice Assistant and Built in mic (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A081300727XA6XU633N3A&url=%2FBoult-Audio-Earphones-Bluetooth-Headphone%2Fdp%2FB08CZZBRLG%2Fref%3Dsr_1_92_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036847%26sr%3D8-92-spons%26psc%3D1&qualifier=1620036847&id=2954840700764452&widgetName=sp_mtf,1199.0,6999.0,82.86898128304043,3.7,3198
"Modernista PowerBass 200 Neckband Headphones with 24hrs Playback with Extra Bass, BT 5.0, Passive Noise Cancellation, TF Card Support, IPX5 Sweat/Water Proof Bluetooth Earphones with Mic (Black)",https://www.amazon.in/Modernista-PowerBass-200-Headphones-Cancellation/dp/B08XG8VK74/ref=sr_1_93?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-93,599.0,1795.0,66.62952646239553,3.8,19
"pTron Bassbuds Pro (New) in-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, Low Latency Gaming Earphones, Touch Control, IPX4 Water/Sweat Resistance Earbuds & Built-in Mic - (Black & Red)",https://www.amazon.in/Bassbuds-Pro-Bluetooth-Headphones-Resistance/dp/B08S19RGWG/ref=sr_1_94?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-94,1299.0,2999.0,56.68556185395131,3.8,4556
"Boult Audio AirBass MuseBuds True Wireless Earbuds with 18H Total Playtime, Deep bass with Sports fit, IPX5 Sweatproof, Voice Assistant and Built in mic (Black)",https://www.amazon.in/Boult-Audio-Earphones-Bluetooth-Headphone/dp/B08CZZBRLG/ref=sr_1_95?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-95,1199.0,6999.0,82.86898128304043,3.7,3198
Techfire Wireless Neckband Bluetooth Earphone Headset Earbud Portable Headphone Handsfree Sports Running Sweatproof Compatible Android Smartphone Noise Cancellation (HBS 730),https://www.amazon.in/Techfire-HBS-730-Sweatproof-Cancellation/dp/B088R82BWT/ref=sr_1_96?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-96,340.0,2000.0,83.0,3.1,4971
"pTron Tangentbeat Bluetooth 5.0 Wireless Headphones with Deep Bass, Ergonomic, IPX4 Sweat/Waterproof Neckband, Magnetic Earbuds, Voice Assistant, Passive Noise Cancelation & Mic - (Black & Yellow)",https://www.amazon.in/Tangentbeat-Bluetooth-Headphones-Waterproof-Cancelation/dp/B08D76XV4R/ref=sr_1_97?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-97,599.0,2499.0,76.03041216486595,4.1,10333
"ENVOUS Combo of Neckband Magnetic Wireless Bluetooth Earphone with Mic & S530 Mini Bluetooth Earphone with Mic, Noise Cancellation Headset for All Latest Smartphone & iOS Devices",https://www.amazon.in/ENVOUS-Bluetooth-Cancellation-All-Smartphone/dp/B08YK5Z2KC/ref=sr_1_98?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-98,319.0,999.0,68.06806806806807,2.3,12
"truke Fit Pro True Wireless Earbuds (TWS), True Deep Bass 13mm Speaker, 24Hrs Playtime Big Battery, Dolphin Design Wireless Earphones, Bluetooth 5.0, Quick Paring Headphones with Mic (Carbon Black)",https://www.amazon.in/truke-Wireless-Earphones-Bluetooth-Headphones/dp/B08BSGRVFW/ref=sr_1_99?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-99,798.0,4999.0,84.0368073614723,3.4,5038
"boAt BassHeads 100 Mumbai Indians Edition in-Ear Wired Earphones with Super Extra Bass, in-line Mic, Hawk Inspired Design and Perfect Length Cable (MI Blue)",https://www.amazon.in/boAt-Mumbai-Indians-Bassheads-100-Wired-Earphone/dp/B07PQMQFDK/ref=sr_1_100?dchild=1&keywords=earphones+wireless&qid=1620036847&sr=8-100,349.0,1290.0,72.94573643410854,4.1,155576
"Sony WI-XB400 Wireless Extra Bass in-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds, Tangle Free Cord, Bluetooth Ver 5.0, Headset with Mic for Phone Calls – (Blue)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A07302801KDDEYBG3LV0M&url=%2FSony-WI-XB400-Wireless-Bluetooth-Headphones%2Fdp%2FB07WTX73MB%2Fref%3Dsr_1_101_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036847%26sr%3D8-101-spons%26psc%3D1&qualifier=1620036847&id=2954840700764452&widgetName=sp_btf,3149.0,4990.0,36.8937875751503,4.1,15178
OnePlus Buds Z (White),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A0647685HHZP9AANBU5Y&url=%2FOnePlus-Buds-Z-White%2Fdp%2FB07XY541GH%2Fref%3Dsr_1_102_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036847%26sr%3D8-102-spons%26psc%3D1&qualifier=1620036847&id=2954840700764452&widgetName=sp_btf,2699.0,3190.0,15.391849529780563,4.2,17385
OnePlus Buds (Nord Blue),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A07738673UXJX8P5C13HK&url=%2FOnePlus-E501A-Buds-Nord-Blue%2Fdp%2FB08CVMVW3X%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036852%26sr%3D8-97-spons%26psc%3D1&qualifier=1620036852&id=4065895938692041&widgetName=sp_atf_next,4499.0,4990.0,9.839679358717435,3.9,12252
WeCool Moonwalk M2 in Ear True Wireless Earbuds with Smart Touch Control and High Bass HD Sound Quality IPX5 TWS Bluetooth Earphones with Digital Display (Black),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A01365873CR6T1TPRIKMS&url=%2FMoonwalk-M2-Wireless-Bluetooth-Earphones%2Fdp%2FB08K2XYM29%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036852%26sr%3D8-98-spons%26psc%3D1&qualifier=1620036852&id=4065895938692041&widgetName=sp_atf_next,999.0,2999.0,66.68889629876625,3.4,5103
"boAt BassHeads 100 Mumbai Indians Edition in-Ear Wired Earphones with Super Extra Bass, in-line Mic, Hawk Inspired Design and Perfect Length Cable (MI Blue)",https://www.amazon.in/boAt-Mumbai-Indians-Bassheads-100-Wired-Earphone/dp/B07PQMQFDK/ref=sr_1_99?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-99,349.0,1290.0,72.94573643410854,4.1,155576
"Syvo Flex Bluetooth 5.0 Wireless Headphones with Deep Bass, Ergonomic Design, IPX4 Sweat/Waterproof Neckband, Magnetic Earbuds, Voice Assistant, Passive Noise Cancelation & Mic - (Black)",https://www.amazon.in/Syvo-Flex-Headphones-Microphone-Smartphones/dp/B07Z4SBGMT/ref=sr_1_100?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-100,659.0,3999.0,83.52088022005502,3.7,2867
"U&I Titanic Series Premium Wireless Earphone with mic, Super Extra Bass,10 Hour Play time, Noise Cancellation, Seamless Sound Till 30 Feet, Latest Bluetooth 5.0, HD Mic",https://www.amazon.in/Wireless-Earphone-Cancellation-Seamless-Bluetooth/dp/B08VDQX8PK/ref=sr_1_101?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-101,535.0,1749.0,69.41109205260149,3.3,5
"CROGIE Combo of H3 Magnetic Neckband Wireless Bluetooth Earphone, HiFi Deep Bass Sound with Mic, Vibration Alert, Noise Cancellation Earphone for iOS Devices & All Smartphone",https://www.amazon.in/CROGIE-Bluetooth-Vibration-Cancellation-Smartphone/dp/B08ZJ2DCPR/ref=sr_1_102?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-102,449.0,999.0,55.05505505505506,2.7,12
"LIMESHOT Neckband in-Ear Wireless Earphones with 6 Hours Playtime,IPX5 Sweatproof Headphones, Latest Bluetooth 5.0 & Flexible Headset with in-Built Microphone (Red)",https://www.amazon.in/LIMESHOT-Neckband-Sweatproof-Headphones-Microphone/dp/B092R5GNP9/ref=sr_1_103?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-103,399.0,999.0,60.06006006006006,0.0,0
"Boult Audio ProBass Curve Bluetooth Neckband, in-Ear Wireless Earphones with 12 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (Red)",https://www.amazon.in/Boult-Audio-Curve-Sweatproof-Headphones/dp/B07LG94S6T/ref=sr_1_104?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-104,899.0,4499.0,80.01778172927317,3.8,59142
"Boult Audio ProBass CurvePro Bluetooth Neckband with Vibration Alert for Calls, in-Ear Wireless Earphones with 12 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (Green)",https://www.amazon.in/Boult-Audio-Sweatproof-Headphones-Microphone/dp/B08D11F35P/ref=sr_1_105?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-105,1099.0,4999.0,78.01560312062412,3.8,59142
"ENVOUS Combo of Wireless Neckband Bluetooth Earphone with P20BT Earphone, Super Sound Deep Bass with Mic, Noise Cancellation Headset for Apple Devices and All Smartphone",https://www.amazon.in/ENVOUS-Wireless-Bluetooth-Cancellation-Smartphone/dp/B08XQWG5VX/ref=sr_1_106?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-106,319.0,999.0,68.06806806806807,3.7,9
"Sony WI-C200 Wireless In-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds for Tangle Free Carrying,Metallic Finish, Bluetooth ver 5.0, Headset with mic for phone calls (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A020024439JEE92WDF6TC&url=%2FSony-WI-C200-Wireless-Neck-Band-Headphones%2Fdp%2FB07S13PJ3W%2Fref%3Dsr_1_107_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036852%26sr%3D8-107-spons%26psc%3D1&qualifier=1620036852&id=4065895938692041&widgetName=sp_mtf,1699.0,2990.0,43.17725752508361,3.9,21306
"Boult Audio AirBass MuseBuds True Wireless Earbuds with 18H Total Playtime, Deep bass with Sports fit, IPX5 Sweatproof, Voice Assistant and Built in mic (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A081300727XA6XU633N3A&url=%2FBoult-Audio-Earphones-Bluetooth-Headphone%2Fdp%2FB08CZZBRLG%2Fref%3Dsr_1_108_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036852%26sr%3D8-108-spons%26psc%3D1&qualifier=1620036852&id=4065895938692041&widgetName=sp_mtf,1199.0,6999.0,82.86898128304043,3.7,3198
"JBL Tune 215BT by Harman, in Ear Bluetooth Wireless Earphones with Mic, 16 Hours Playtime with Quick Charge, Pure Bass, Dual Pairing,Type C & Voice Assistant Support for Mobile Phones (Black)",https://www.amazon.in/JBL-Bluetooth-Wireless-Earphones-Assistant/dp/B08FB2LNSZ/ref=sr_1_109?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-109,1599.0,2999.0,46.68222740913638,3.6,1006
"boAt Rockerz 295v2 Wireless Neckband with BT v5.0, IPX7 Water Resistance, ASAP Fast Charge, Vibration Alert, Dual EQs, Immersive Sound, Up to 12H Playback(Active Black)",https://www.amazon.in/Rockerz-295v2-Resistance-Vibration-Immersive/dp/B08CVR32WL/ref=sr_1_110?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-110,1299.0,4990.0,73.96793587174348,3.8,4602
"Noise Tune Active Wireless Neckband Headphones with Mic, IPX5 Sweat & Water Proof, 10 Hours Playtime, Dual Pairing, Magnetic Earbuds, Bluetooth v5.0 (Pop Yellow)",https://www.amazon.in/Noise-Wireless-Neckband-Headphones-Bluetooth/dp/B08FB5FKSQ/ref=sr_1_111?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-111,899.0,1999.0,55.02751375687844,4.0,9655
"U & I Titanic Series Bluetooth Neckband Bluetooth Headset (Black, Wireless in The Ear)",https://www.amazon.in/Titanic-Bluetooth-Neckband-Headset-Wireless/dp/B08BFGBY7W/ref=sr_1_112?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-112,599.0,650.0,7.846153846153846,3.8,1890
"New Clear Case for Poke Ball Plus Controller, Hard Shell Protective Case for Poke Ball Plus Controller Compatible Nintendo Switch Pokemon Lets Go Eevee Lets Go Pikachu - Clear",https://www.amazon.in/Controller-Protective-Compatible-Nintendo-Pokemon/dp/B07KNL19RT/ref=sr_1_113?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-113,,,0.0,5.0,1
Flybot Boom Deep Bass in-Ear Wireless Bluetooth Earphone with Mic IPX4 Sweatproof - (Black),https://www.amazon.in/Flybot-Wireless-Bluetooth-Earphone-Sweatproof/dp/B07Q5RF7SR/ref=sr_1_114?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-114,449.0,1999.0,77.53876938469234,3.2,289
"SMEHNSER Combo of Wireless Neckband Bluetooth Earphone with P20BT Earphone, Super Sound Deep Bass with Mic, Noise Cancellation Headset for All Smartphone(hbs+bt)",https://www.amazon.in/SMEHNSER-Wireless-Bluetooth-Cancellation-Smartphone/dp/B0928M8G96/ref=sr_1_115?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-115,399.0,999.0,60.06006006006006,0.0,0
"Ambrane BassBand Lite Bluetooth Neckband Earphones, Defined Audio with 6h Playtime, in-Line Mic for Calling, Secure Fit, Lightweight and Flexible Neckband, Multifunctional Controller (Black)",https://www.amazon.in/Ambrane-BassBand-Lite-Lightweight-Multifunctional/dp/B08TTMZVZX/ref=sr_1_116?dchild=1&keywords=earphones+wireless&qid=1620036852&sr=8-116,499.0,1299.0,61.585835257890686,3.9,208
"Sony WI-XB400 Wireless Extra Bass in-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds, Tangle Free Cord, Bluetooth Ver 5.0, Headset with Mic for Phone Calls – (Blue)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A07302801KDDEYBG3LV0M&url=%2FSony-WI-XB400-Wireless-Bluetooth-Headphones%2Fdp%2FB07WTX73MB%2Fref%3Dsr_1_117_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036852%26sr%3D8-117-spons%26psc%3D1&qualifier=1620036852&id=4065895938692041&widgetName=sp_btf,3149.0,4990.0,36.8937875751503,4.1,15178
OnePlus Buds Z (White),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A0647685HHZP9AANBU5Y&url=%2FOnePlus-Buds-Z-White%2Fdp%2FB07XY541GH%2Fref%3Dsr_1_118_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036852%26sr%3D8-118-spons%26psc%3D1&qualifier=1620036852&id=4065895938692041&widgetName=sp_btf,2699.0,3190.0,15.391849529780563,4.2,17385
OnePlus Buds (Nord Blue),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A07738673UXJX8P5C13HK&url=%2FOnePlus-E501A-Buds-Nord-Blue%2Fdp%2FB08CVMVW3X%2Fref%3Dsr_1_113_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036858%26sr%3D8-113-spons%26psc%3D1&qualifier=1620036858&id=1129921380636951&widgetName=sp_atf_next,4499.0,4990.0,9.839679358717435,3.9,12252
WeCool Moonwalk M2 in Ear True Wireless Earbuds with Smart Touch Control and High Bass HD Sound Quality IPX5 TWS Bluetooth Earphones with Digital Display (Black),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A01365873CR6T1TPRIKMS&url=%2FMoonwalk-M2-Wireless-Bluetooth-Earphones%2Fdp%2FB08K2XYM29%2Fref%3Dsr_1_114_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036858%26sr%3D8-114-spons%26psc%3D1&qualifier=1620036858&id=1129921380636951&widgetName=sp_atf_next,999.0,2999.0,66.68889629876625,3.4,5103
boAt Rockerz 261 in Ear Wireless Earphones with mic(Raging Red),https://www.amazon.in/Rockerz-261-Wireless-Earphones-Raging/dp/B07KY3G7PZ/ref=sr_1_115?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-115,999.0,4990.0,79.97995991983969,3.9,11433
truke Buds S1 True Wireless Earbuds with Environmental Noise Cancellation(ENC) & Quad MEMS Mic for Clear Calls | Up to 72hrs of Playtime | Premium Sliding Case | Low Latency | Bluetooth 5.1 | IPX4,https://www.amazon.in/truke-Wireless-Environmental-Cancellation-Bluetooth/dp/B091H9DWL9/ref=sr_1_116?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-116,1499.0,3999.0,62.515628907226805,4.2,74
LUZWE N12i Wireless Neckband Bluetooth Earphone Built-in Mic Magnetic Earbud for Galaxy F41 F62 M51 M31 M31 M21 M12 M11 M02 M02s M01 All Android Smartphone,https://www.amazon.in/LUZWE-Wireless-Bluetooth-All-Smartphone/dp/B09139BXHV/ref=sr_1_117?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-117,399.0,999.0,60.06006006006006,5.0,3
"Boult Audio ProBass Buster Wireless Neckband Earphones with Fast Charging & Mic, IPX5 Sweatproof with Deep Bass Headphones",https://www.amazon.in/Boult-Audio-Bluetooth-Sweatproof-Headphones/dp/B07YSP4WQK/ref=sr_1_118?dchild=1&keywords=earphones+wireless&qid=1620036858&smid=A14CZOWI0VEHLG&sr=8-118,1099.0,4999.0,78.01560312062412,3.8,3325
"pTron Bassbuds Jets True Wireless Bluetooth 5.0 Headphones, Hi-Fi Audio, Deep Bass, Touch Control Earbuds, IPX4 Sweat/Splash Resistant, Voice Assistant, Built-in Mic & Digital Display Case - (Black)",https://www.amazon.in/Bassbuds-Jets-Bluetooth-Headphones-Resistant/dp/B08S1BCT5Q/ref=sr_1_119?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-119,899.0,2699.0,66.69136717302705,3.8,2996
"boAt BassHeads 100 Chennai Super Kings Edition in-Ear Wired Earphones with Super Extra Bass, in-line Mic, Hawk Inspired Design and Perfect Length Cable (CSK Black)",https://www.amazon.in/Chennai-Super-Bassheads-100-Earphone/dp/B07Q9CZCDW/ref=sr_1_120?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-120,349.0,1499.0,76.71781187458305,4.1,155576
"Wireless Bluetooth Headphones Earphone For Nokia 1 Plus Neckband Earphone Bluetooth 5.0 Wireless Headphones with Hi-Fi Stereo Sound, 12Hrs Playtime, Lightweight Ergonomic Neckband, Sweat-Resistant Magnetic Earbuds Bluetooth Neckband with Vibration Alert for Calls, in-Ear Wireless Earphones with 12 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (Color As per Available)",https://www.amazon.in/Headphones-Nokia-Plus-Lightweight-Sweat-Resistant/dp/B0932YVTMR/ref=sr_1_121?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-121,899.0,1999.0,55.02751375687844,0.0,0
"truke Fit Pro True Wireless Earbuds (TWS), True Deep Bass 13mm Speaker, 24Hrs Playtime Big Battery, Dolphin Design Wireless Earphones, Bluetooth 5.0, Quick Paring Headphones with Mic (Basil Green)",https://www.amazon.in/truke-Wireless-Earphones-Bluetooth-Headphones/dp/B08BSJZ5B7/ref=sr_1_122?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-122,798.0,4999.0,84.0368073614723,3.4,5038
"Sony WI-C200 Wireless In-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds for Tangle Free Carrying,Metallic Finish, Bluetooth ver 5.0, Headset with mic for phone calls (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A020024439JEE92WDF6TC&url=%2FSony-WI-C200-Wireless-Neck-Band-Headphones%2Fdp%2FB07S13PJ3W%2Fref%3Dsr_1_123_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036858%26sr%3D8-123-spons%26psc%3D1&qualifier=1620036858&id=1129921380636951&widgetName=sp_mtf,1699.0,2990.0,43.17725752508361,3.9,21306
"Boult Audio AirBass MuseBuds True Wireless Earbuds with 18H Total Playtime, Deep bass with Sports fit, IPX5 Sweatproof, Voice Assistant and Built in mic (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A081300727XA6XU633N3A&url=%2FBoult-Audio-Earphones-Bluetooth-Headphone%2Fdp%2FB08CZZBRLG%2Fref%3Dsr_1_124_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036858%26sr%3D8-124-spons%26psc%3D1&qualifier=1620036858&id=1129921380636951&widgetName=sp_mtf,1199.0,6999.0,82.86898128304043,3.7,3198
"Zebronics Zeb-Lark ​Wireless ​in Ear​ ​Neckband Earphone​ ​with BT 5.0, Rapid Fast Charging, Up to 17H Battery Life, Dual Pairing, Call Function, Splash Proof, Magnetic Earpiece (Grey)",https://www.amazon.in/Zebronics-Zeb-Lark-Bluetooth-Supporting-Earphone/dp/B084PJNRVB/ref=sr_1_125?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-125,798.0,1399.0,42.95925661186562,3.4,911
XYZ Sport Headphones Headset Neckband Bluetooth 4.1 Wireless Stereo Compatible with All Android/iOS Smartphone Level You-(Multicolor),https://www.amazon.in/Headphones-Bluetooth-Compatible-Smartphone-Multicolor/dp/B08VNLWS7M/ref=sr_1_126?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-126,799.0,1499.0,46.6977985323549,1.8,7
"pTron Bassbuds Plus in-Ear True Wireless Stereo Headphones with Deep bass, Made in India Bluetooth Earphones with Voice Assistance, IPX4 Sweat & Water Resistant Earbuds with HD Mic - (Red & Black)",https://www.amazon.in/Bassbuds-Plus-Headphones-Bluetooth-Assistance/dp/B0917GZ793/ref=sr_1_127?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-127,999.0,2499.0,60.024009603841534,3.8,2996
