playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamName,team.teamAbbr,team.teamNickname,team.twitterHashTag,team.teamId,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1009399,5.0,Luke,Jackson,19,199,100,6,RIGHT,WA,2019,2020,Bullcreek-Leeming (WA)/East Fremantle (WAFL),3.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1009399.png?i10c=img.resize(scale_height:0.6),29/09/2001,Melbourne,MELB,Demons,,CD_T90,5.0,83.5,2.0,0.0,3.0,11.0,0.0,0.0,1.0,5.0,58.5,38.0,8.0,0.0,0.0,14.0,73.0,63.0,302.0,46.0,15.0,4.0,3.0,7.0,25.0,1.0,1.0,24.0,38.0,59.0,11.0,18.6,50.0,10.0,2.0,5.0,60.0,25.0,0.7,18.0,5.0,3.0,563.0,6.0,61.0,506.0,59.8,0.0,118.0,21.0,4.0,4.0,4.0,8.0,8.0,5.0,11.0,65.0,10.0,27.0,5.0,83.5,0.4,0.0,0.6,2.2,0.0,0.0,0.2,1.0,58.5,7.6,1.6,0.0,0.0,2.8,73.0,12.6,60.4,9.2,3.0,0.8,0.6,1.4,25.0,0.2,0.2,4.8,7.6,11.8,2.2,18.6,50.0,2.0,0.4,1.0,60.0,5.0,0.7,3.6,1.0,0.6,112.7,1.2,12.2,59.8,0.0,23.6,4.2,0.8,0.8,0.8,1.6,1.6,1.0,2.2,13.0,2.0,5.4
CD_I1009401,0.0,Joel,Western,18,174,70,34,RIGHT,WA,2020,,Subiaco JFC (WA)/Claremont (WAFL),54.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1009401.png?i10c=img.resize(scale_height:0.6),12/10/2002,Fremantle,FRE,Dockers,,CD_T60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009410,0.0,Brandon,Walker,18,186,77,31,RIGHT,WA,2020,,Kardinya (WA)/East Fremantle (WAFL),50.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1009410.png?i10c=img.resize(scale_height:0.6),17/10/2002,Fremantle,FRE,Dockers,,CD_T60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009420,5.0,Caleb,Serong,20,179,85,3,RIGHT,VIC,2019,2020,Warragul (Vic)/Geelong Grammar (Vic)/Gippsland U18,8.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1009420.png?i10c=img.resize(scale_height:0.6),09/02/2001,Fremantle,FRE,Dockers,,CD_T60,5.0,72.0,2.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,42.9,48.0,1.0,0.0,0.0,27.0,70.8,113.0,366.0,80.0,32.0,3.0,3.0,5.0,0.0,4.0,0.0,33.0,56.0,0.0,0.0,0.0,0.0,23.0,1.0,11.0,56.1,57.0,1.0,11.0,1.0,0.0,1577.0,3.0,81.0,341.0,168.0,5.0,0.0,32.0,7.0,4.0,1.0,14.0,13.0,2.0,24.0,112.0,18.0,64.0,5.0,72.0,0.4,0.0,2.0,4.6,0.0,0.0,0.0,0.0,42.9,9.6,0.2,0.0,0.0,5.4,70.8,22.6,73.2,16.0,6.4,0.6,0.6,1.0,0.0,0.8,0.0,6.6,11.2,0.0,0.0,0.0,0.0,4.6,0.2,2.2,56.1,11.4,1.0,2.2,0.2,0.0,315.5,0.6,16.2,168.0,1.0,0.0,6.4,1.4,0.8,0.2,2.8,2.6,0.4,4.8,22.4,3.6,12.8
CD_I1009421,0.0,Finn,Maginness,20,189,84,32,RIGHT,VIC,2019,2020,East Brighton (Vic)/Scotch College (Vic)/Sandringham U18,29.0,fatherSon,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1009421.png?i10c=img.resize(scale_height:0.6),23/02/2001,Hawthorn,HAW,Hawks,,CD_T80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009528,4.0,Tom,Green,20,191,92,12,RIGHT,ACT,2019,2020,Eastlake (ACT)/Marist College (ACT)/GWS (NEAFL),10.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1009528.png?i10c=img.resize(scale_height:0.6),23/01/2001,GWS Giants,GWS,Giants,,CD_T1010,4.0,68.2,0.0,1.0,7.0,16.0,0.0,0.0,0.0,1.0,44.7,34.0,3.0,1.0,33.3,32.0,74.3,74.0,253.0,55.0,15.0,1.0,7.0,5.0,50.0,1.0,2.0,24.0,50.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,62.5,24.0,0.5,11.0,2.0,1.0,634.0,5.0,65.0,476.0,74.3,1.0,1.0,13.0,7.0,4.0,2.0,8.0,13.0,3.0,15.0,76.0,11.0,42.0,4.0,68.2,0.0,0.3,1.8,4.0,0.0,0.0,0.0,0.3,44.7,8.5,0.8,0.3,33.3,8.0,74.3,18.5,63.3,13.8,3.8,0.3,1.8,1.3,50.0,0.3,0.5,6.0,12.5,0.0,0.0,0.0,0.0,1.8,0.0,1.3,62.5,6.0,0.5,2.8,0.5,0.3,158.7,1.3,16.3,74.3,0.3,0.3,3.3,1.8,1.0,0.5,2.0,3.3,0.8,3.8,19.0,2.8,10.5
CD_I1009551,0.0,Maurice,Rioli,18,179,75,49,RIGHT,NT,2020,,St Mary&apos;s (NT)/Scotch College (Vic)/Oakleigh U18,51.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1009551.png?i10c=img.resize(scale_height:0.6),01/09/2002,Richmond,RICH,Tigers,,CD_T120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009708,5.0,Jack,Buckley,23,194,90,44,RIGHT,NSW,2017,2020,University of NSW-Eastern Suburbs (NSW),,other,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1009708.png?i10c=img.resize(scale_height:0.6),17/12/1997,GWS Giants,GWS,Giants,,CD_T1010,5.0,82.0,2.0,0.0,1.0,10.0,0.0,0.0,6.0,2.0,43.3,29.0,1.0,1.0,100.0,40.0,75.0,64.0,255.0,48.0,25.0,0.0,7.0,2.0,0.0,1.0,0.0,24.0,28.0,1.0,0.0,0.0,9.1,5.0,4.0,26.0,69.4,36.0,1.3,17.0,1.0,0.0,978.0,23.0,65.0,512.0,57.7,12.0,11.0,9.0,1.0,2.0,18.0,1.0,14.0,0.0,2.0,67.0,11.0,38.0,5.0,82.0,0.4,0.0,0.2,2.0,0.0,0.0,1.2,0.4,43.3,5.8,0.2,0.2,100.0,8.0,75.0,12.8,51.0,9.6,5.0,0.0,1.4,0.4,0.0,0.2,0.0,4.8,5.6,0.2,0.0,0.0,9.1,1.0,0.8,5.2,69.4,7.2,1.3,3.4,0.2,0.0,195.8,4.6,13.0,57.7,2.4,2.2,1.8,0.2,0.4,3.6,0.2,2.8,0.0,0.4,13.4,2.2,7.6
CD_I1010174,4.0,Mitch,Georgiades,19,192,87,19,RIGHT,WA,2019,2020,Marist (WA)/Hale School (WA)/Subiaco (WAFL),18.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1010174.png?i10c=img.resize(scale_height:0.6),28/09/2001,Port Adelaide,PORT,Power,,CD_T110,4.0,73.4,3.0,0.0,0.0,15.0,1.0,100.0,1.0,4.0,31.3,15.0,9.0,3.0,33.3,10.0,69.4,49.0,246.0,34.0,20.0,5.0,9.0,3.0,66.7,1.0,10.0,8.0,19.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,66.7,30.0,1.6,21.0,10.0,4.0,867.0,7.0,44.0,472.0,76.3,0.0,0.0,25.0,3.0,15.0,5.0,1.0,4.0,4.0,1.0,48.0,14.0,33.0,4.0,73.4,0.8,0.0,0.0,3.8,0.3,100.0,0.3,1.0,31.3,3.8,2.3,0.8,33.3,2.5,69.4,12.3,61.5,8.5,5.0,1.3,2.3,0.8,66.7,0.3,2.5,2.0,4.8,0.0,0.0,0.0,0.0,2.3,0.3,0.8,66.7,7.5,1.6,5.3,2.5,1.0,217.0,1.8,11.0,76.3,0.0,0.0,6.3,0.8,3.8,1.3,0.3,1.0,1.0,0.3,12.0,3.5,8.3
CD_I1010841,5.0,Jack,Madgen,27,192,95,44,RIGHT,INT,2017,2018,Barossa District (SA),,other,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1010841.png?i10c=img.resize(scale_height:0.6),25/04/1993,Collingwood,COLL,Magpies,,CD_T40,5.0,85.6,1.0,0.0,1.0,19.0,1.0,16.7,6.0,2.0,26.7,24.0,0.0,0.0,0.0,37.0,65.9,91.0,330.0,60.0,26.0,1.0,1.0,2.0,50.0,0.0,1.0,20.0,44.0,0.0,0.0,0.0,0.0,6.0,5.0,22.0,55.3,47.0,1.1,25.0,0.0,1.0,1265.0,9.0,57.0,389.0,139.3,17.0,0.0,10.0,4.0,2.0,5.0,3.0,5.0,0.0,4.0,90.0,23.0,66.0,5.0,85.6,0.2,0.0,0.2,3.8,0.2,16.7,1.2,0.4,26.7,4.8,0.0,0.0,0.0,7.4,65.9,18.2,66.0,12.0,5.2,0.2,0.2,0.4,50.0,0.0,0.2,4.0,8.8,0.0,0.0,0.0,0.0,1.2,1.0,4.4,55.3,9.4,1.1,5.0,0.0,0.2,253.1,1.8,11.4,139.3,3.4,0.0,2.0,0.8,0.4,1.0,0.6,1.0,0.0,0.8,18.0,4.6,13.2
CD_I1011243,0.0,Callum,Jamieson,20,200,87,40,RIGHT,WA,2019,,North Beach (WA)/Newman College (WA)/Claremont (WAFL),49.0,nationalDraft,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1011243.png?i10c=img.resize(scale_height:0.6),31/07/2000,West Coast Eagles,WCE,Eagles,,CD_T150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1011254,0.0,Ronin,O'Connor,20,191,92,37,RIGHT,WA,2019,,Marist (WA)/Claremont (WAFL),42.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1011254.png?i10c=img.resize(scale_height:0.6),01/02/2001,Adelaide Crows,ADEL,Crows,,CD_T10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1011437,0.0,Harry,Edwards,20,200,90,42,RIGHT,WA,2018,2020,Mazenod (WA)/Swan Districts (WAFL),18.0,rookieElevation,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1011437.png?i10c=img.resize(scale_height:0.6),01/10/2000,West Coast Eagles,WCE,Eagles,,CD_T150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1011449,0.0,Zane,Trew,18,187,80,26,RIGHT,WA,2020,,Hills Rangers (WA)/Swan Districts (WAFL),12.0,rookieElevation,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1011449.png?i10c=img.resize(scale_height:0.6),26/04/2002,West Coast Eagles,WCE,Eagles,,CD_T150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1011464,0.0,Ben,Johnson,20,179,73,38,RIGHT,WA,2019,,Whitford (WA)/Sacred Heart College (WA)/West Perth (WAFL),58.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1011464.png?i10c=img.resize(scale_height:0.6),06/03/2001,West Coast Eagles,WCE,Eagles,,CD_T150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1011583,2.0,Lachie,Jones,19,186,90,34,RIGHT,SA,2020,2021,Bute-Paskville (SA)/Woodville-West Torrens (SANFL),16.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1011583.png?i10c=img.resize(scale_height:0.6),09/04/2002,Port Adelaide,PORT,Power,,CD_T110,2.0,77.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,44.4,16.0,0.0,0.0,0.0,8.0,73.5,34.0,106.0,25.0,12.0,0.0,3.0,3.0,0.0,1.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,5.0,3.0,18.0,60.0,20.0,1.4,8.0,0.0,0.0,632.0,6.0,12.0,587.0,20.6,8.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,36.0,7.0,20.0,2.0,77.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,44.4,8.0,0.0,0.0,0.0,4.0,73.5,17.0,53.0,12.5,6.0,0.0,1.5,1.5,0.0,0.5,0.0,6.5,7.0,0.0,0.0,0.0,0.0,2.5,1.5,9.0,60.0,10.0,1.4,4.0,0.0,0.0,316.1,3.0,6.0,20.6,4.0,0.0,3.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,18.0,3.5,10.0
CD_I1011589,0.0,Caleb,Poulter,18,193,80,27,LEFT,SA,2020,,Ardrossan (SA)/Woodville-West Torrens (SANFL),30.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1011589.png?i10c=img.resize(scale_height:0.6),12/10/2002,Collingwood,COLL,Magpies,,CD_T40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1011647,0.0,Phoenix,Spicer,19,173,64,36,RIGHT,SA,2020,,Morphetville Park (SA)/Henley HS (SA)/South Adelaide (SANFL),42.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1011647.png?i10c=img.resize(scale_height:0.6),30/01/2002,North Melbourne,NMFC,Kangaroos,,CD_T100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
